exercicio;periodo;date;cod_ibge;servico_divida
2019;1;2019-02-01;2310704;2,99074651727110e+05
2019;1;2019-02-01;2310852;1,34029751329557e+06
2019;1;2019-02-01;2310902;2,10706377617286e+05
2019;1;2019-02-01;2310951;4,43073558114238e+04
2019;1;2019-02-01;2311108;1,48761947136855e+05
2019;1;2019-02-01;2311207;4,65227236019950e+05
2019;1;2019-02-01;2311231;1,66152584292839e+05
2019;1;2019-02-01;2311306;3,54458846491390e+05
2019;1;2019-02-01;2311355;4,24561235938532e+05
2019;1;2019-02-01;2311405;1,27383647957843e+06
2019;1;2019-02-01;2311603;1,26924205047125e+06
2019;1;2019-02-01;2311702;2,65844134868543e+05
2019;1;2019-02-01;2311801;1,74792518676067e+06
2019;1;2019-02-01;2311900;5,87072464501365e+05
2019;1;2019-02-01;2312007;3,54458846491390e+05
2019;1;2019-02-01;2312106;2,37820707079645e+05
2019;1;2019-02-01;2312205;2,33832070294789e+06
2019;1;2019-02-01;2312304;5,98149303454221e+04
2019;1;2019-02-01;2312403;2,22201389394290e+06
2019;1;2019-02-01;2312502;1,10768389528559e+05
2019;1;2019-02-01;2312601;2,64145922535002e+05
2019;1;2019-02-01;2312700;4,37535138637810e+05
2019;1;2019-02-01;2312809;1,77229423245695e+05
2019;1;2019-02-01;2312908;2,50113494951712e+06
2019;1;2019-02-01;2313005;4,97350068983232e+05
2019;1;2019-02-01;2313104;1,13083195210094e+06
2019;1;2019-02-01;2313252;5,08081089023980e+04
2019;1;2019-02-01;2313302;9,52608149945611e+05
2019;1;2019-02-01;2313351;2,93536232250683e+05
2019;1;2019-02-01;2313401;9,81211594252597e+05
2019;1;2019-02-01;2313500;9,52608149945611e+05
2019;1;2019-02-01;2313559;6,64610337171357e+05
2019;1;2019-02-01;2313609;3,12366858470538e+05
2019;1;2019-02-01;2313708;3,32305168585678e+05
2019;1;2019-02-01;2313757;3,32305168585678e+05
2019;1;2019-02-01;2313807;6,42456659265645e+05
2019;1;2019-02-01;2313906;1,10768389528559e+05
2019;1;2019-02-01;2313955;5,53841947642797e+05
2019;1;2019-02-01;2314003;5,70457206072081e+05
2019;1;2019-02-01;2314102;1,12983757319131e+05
2019;2;2019-04-01;2300101;4,01207181514045e+05
2019;2;2019-04-01;2300150;6,36246811011373e+05
2019;2;2019-04-01;2300200;1,27905286749709e+06
2019;2;2019-04-01;2300309;7,38890278888377e+05
2019;2;2019-04-01;2300408;2,02243402125608e+05
2019;2;2019-04-01;2300507;2,02355871321342e+05
2019;2;2019-04-01;2300705;5,74503846251916e+05
2019;2;2019-04-01;2300754;8,74566063245874e+05
2019;2;2019-04-01;2300903;4,10301509771768e+05
2019;2;2019-04-01;2301000;1,25169954574828e+06
2019;2;2019-04-01;2301109;2,98344752904616e+06
2019;2;2019-04-01;2301208;3,06098122136056e+05
2019;2;2019-04-01;2301307;7,82663141191593e+05
2019;2;2019-04-01;2301406;1,86671698709137e+05
2019;2;2019-04-01;2301604;2,35357895019820e+05
2019;2;2019-04-01;2301851;2,63070543167786e+05
2019;2;2019-04-01;2301901;1,32278117065938e+06
2019;2;2019-04-01;2302008;1,96777364230322e+05
2019;2;2019-04-01;2302057;1,04181993563390e+05
2019;2;2019-04-01;2302107;1,44194308158047e+06
2019;2;2019-04-01;2302206;2,19734723390526e+06
2019;2;2019-04-01;2302305;1,49298452802778e+06
2019;2;2019-04-01;2302404;4,57751080601097e+05
2019;2;2019-04-01;2302503;6,35600098596245e+07
2019;2;2019-04-01;2302602;7,89623386138011e+05
2019;2;2019-04-01;2302701;5,47257527660947e+05
2019;2;2019-04-01;2302800;1,30897275640755e+06
2019;2;2019-04-01;2302909;5,22005186897952e+05
2019;2;2019-04-01;2303006;2,15853836484872e+06
2019;2;2019-04-01;2303105;3,93554728460643e+05
2019;2;2019-04-01;2303402;2,66157673914438e+05
2019;2;2019-04-01;2303501;1,52723330030980e+06
2019;2;2019-04-01;2303600;4,42224493861413e+05
2019;2;2019-04-01;2303659;1,63981136858601e+05
2019;2;2019-04-01;2303709;2,65784035241653e+06
2019;2;2019-04-01;2303808;5,02875486366378e+05
2019;2;2019-04-01;2303907;4,72253233450522e+05
2019;2;2019-04-01;2303931;1,47583023172741e+05
2019;2;2019-04-01;2303956;2,73301894764336e+05
2019;2;2019-04-01;2304004;1,27905286749709e+05
2019;2;2019-04-01;2304103;2,65389848639211e+06
2019;2;2019-04-01;2304202;8,86951099365621e+05
2019;2;2019-04-01;2304236;2,73301894764336e+05
2019;2;2019-04-01;2304251;6,67949830804036e+05
2019;2;2019-04-01;2304269;1,71774701146307e+05
2019;2;2019-04-01;2304277;2,95166046345482e+05
2019;2;2019-04-01;2304285;1,33314001212380e+06
2019;2;2019-04-01;2304301;1,09870848371516e+07
2019;2;2019-04-01;2304350;3,07150990355446e+05
2019;2;2019-04-01;2304400;3,23618818872509e+07
2019;2;2019-04-01;2304459;2,99704289900499e+05
2019;2;2019-04-01;2304509;9,83886821151608e+04
2019;2;2019-04-01;2304608;1,25389291370660e+05
2019;2;2019-04-01;2304707;3,82622652670070e+06
2019;2;2019-04-01;2304806;4,57944654867121e+05
2019;2;2019-04-01;2304905;1,17494386740375e+05
2019;2;2019-04-01;2304954;7,25566811518615e+05
2019;2;2019-04-01;2305001;6,75602283857438e+05
2019;2;2019-04-01;2305100;2,51437743183189e+05
2019;2;2019-04-01;2305209;1,60626618470188e+05
2019;2;2019-04-01;2305233;1,18472342910411e+06
2019;2;2019-04-01;2305266;5,43688751519115e+05
2019;2;2019-04-01;2305308;1,94172403618489e+05
2019;2;2019-04-01;2305332;1,74788105973827e+05
2019;2;2019-04-01;2305357;1,09895046083995e+06
2019;2;2019-04-01;2305407;2,16959563477125e+06
2019;2;2019-04-01;2305506;1,57395150433666e+06
2019;2;2019-04-01;2305605;3,11564160031343e+05
2019;2;2019-04-01;2305704;1,09320757905734e+05
2019;2;2019-04-01;2305803;9,55107038425345e+05
2019;2;2019-04-01;2305902;1,15233764651794e+05
2019;2;2019-04-01;2306009;8,43372183019005e+05
2019;2;2019-04-01;2306108;2,34298434758728e+05
2019;2;2019-04-01;2306207;1,53049061068028e+05
2019;2;2019-04-01;2306256;2,40429864379084e+05
2019;2;2019-04-01;2306306;7,24796624915018e+05
2019;2;2019-04-01;2306405;1,69993778543417e+06
2019;2;2019-04-01;2306504;3,50606428906007e+05
2019;2;2019-04-01;2306553;2,32219560616580e+06
2019;2;2019-04-01;2306702;7,30262662810305e+05
2019;2;2019-04-01;2306801;2,11480317447868e+05
2019;2;2019-04-01;2307007;2,18641515811468e+05
2019;2;2019-04-01;2307106;6,06730206376825e+05
2019;2;2019-04-01;2307205;5,51038841940678e+06
2019;2;2019-04-01;2307254;5,57535865319245e+05
2019;2;2019-04-01;2307304;3,25262988969034e+06
2019;2;2019-04-01;2307403;5,68467941109818e+05
2019;2;2019-04-01;2307502;4,26350955832364e+05
2019;2;2019-04-01;2307601;8,19905684293007e+05
2019;2;2019-04-01;2307635;4,91943410575804e+05
2019;2;2019-04-01;2307650;6,00170960902481e+06
2019;2;2019-04-01;2307700;2,42737317293936e+06
2019;2;2019-04-01;2307908;1,66167552016716e+05
2019;2;2019-04-01;2308005;5,56988080865531e+05
2019;2;2019-04-01;2308104;7,10584926387273e+05
2019;2;2019-04-01;2308203;2,73301894764336e+05
2019;2;2019-04-01;2308302;1,14596303615125e+07
2019;2;2019-04-01;2308377;2,18641515811468e+05
2019;2;2019-04-01;2308401;1,89740893636322e+07
2019;2;2019-04-01;2308500;9,98115344143995e+05
2019;2;2019-04-01;2308609;3,52559444245993e+05
2019;2;2019-04-01;2308708;9,01441795399618e+05
2019;2;2019-04-01;2308906;2,77735376237051e+05
2019;2;2019-04-01;2309102;1,75503479149411e+05
2019;2;2019-04-01;2309300;7,34963455400251e+05
2019;2;2019-04-01;2309409;2,51974770474325e+05
2019;2;2019-04-01;2309458;4,00113973934987e+05
2019;2;2019-04-01;2309607;7,67647137051708e+05
2019;2;2019-04-01;2309706;4,81011334785231e+05
2019;2;2019-04-01;2309805;3,38894349507776e+05
2019;2;2019-04-01;2309904;1,74913212649175e+05
2019;2;2019-04-01;2310001;2,77080020157558e+05
2019;2;2019-04-01;2310100;6,32287081975118e+05
2019;2;2019-04-01;2310209;4,60819867324572e+05
2019;2;2019-04-01;2310258;4,61333598362198e+05
2019;2;2019-04-01;2310407;7,10584926387273e+04
2019;2;2019-04-01;2310605;9,71793950223402e+06
2019;2;2019-04-01;2310704;2,95166046345482e+05
2019;2;2019-04-01;2310852;1,32278117065938e+06
2019;2;2019-04-01;2310902;3,82280741067644e+05
2019;2;2019-04-01;2310951;4,37283031622937e+04
2019;2;2019-04-01;2311108;1,46817777867401e+05
2019;2;2019-04-01;2311207;5,13807562156951e+05
2019;2;2019-04-01;2311231;3,27962273717203e+05
2019;2;2019-04-01;2311306;3,49826425298350e+05
2019;2;2019-04-01;2311355;4,19012646908880e+05
2019;2;2019-04-01;2311405;1,25718871591594e+06
2019;2;2019-04-01;2311603;1,85391849986522e+06
2019;2;2019-04-01;2311702;2,62369818973762e+05
2019;2;2019-04-01;2311801;1,72508155975249e+06
2019;2;2019-04-01;2311900;5,95798130586252e+05
2019;2;2019-04-01;2312007;3,49826425298350e+05
2019;2;2019-04-01;2312106;3,60023493905220e+05
2019;2;2019-04-01;2312205;2,30776119939005e+06
2019;2;2019-04-01;2312304;2,60183403815647e+05
2019;2;2019-04-01;2312403;2,19297440358903e+06
2019;2;2019-04-01;2312502;1,09320757905734e+05
2019;2;2019-04-01;2312601;4,24674937428759e+05
2019;2;2019-04-01;2312700;5,68088926042159e+05
2019;2;2019-04-01;2312809;4,85019908336118e+05
2019;2;2019-04-01;2312908;3,67753520968431e+06
2019;2;2019-04-01;2313005;4,90850202996747e+05
2019;2;2019-04-01;2313104;1,11605311401428e+06
2019;2;2019-04-01;2313252;1,21468349339310e+05
2019;2;2019-04-01;2313302;9,84636160286673e+05
2019;2;2019-04-01;2313351;3,00532525826544e+05
2019;2;2019-04-01;2313401;1,13236928086002e+06
2019;2;2019-04-01;2313500;1,21346041275365e+06
2019;2;2019-04-01;2313559;6,55924547434405e+05
2019;2;2019-04-01;2313609;3,08284537294171e+05
2019;2;2019-04-01;2313708;3,27962273717203e+05
2019;2;2019-04-01;2313807;6,34060395853259e+05
2019;2;2019-04-01;2313906;1,09320757905734e+05
2019;2;2019-04-01;2313955;7,65245305340140e+05
2019;2;2019-04-01;2314003;9,01896252722307e+05
2019;2;2019-04-01;2314102;1,11507173063849e+05
2019;4;2019-08-01;2300101;4,26656861564113e+05
2019;4;2019-08-01;2300150;7,74136560404461e+05
2019;4;2019-08-01;2300200;2,16593661865455e+06
2019;4;2019-08-01;2300309;1,97217385523605e+06
2019;4;2019-08-01;2300408;4,36310745828357e+05
2019;4;2019-08-01;2300507;3,56784051001218e+05
2019;4;2019-08-01;2300705;6,15519220593163e+05
2019;4;2019-08-01;2300754;1,52377450558612e+06
2019;4;2019-08-01;2300903;5,17342059138727e+05
2019;4;2019-08-01;2301000;1,24620683273398e+06
2019;4;2019-08-01;2301109;3,37524420686181e+06
2019;4;2019-08-01;2301208;3,42849263756876e+05
2019;4;2019-08-01;2301307;1,24724511091387e+06
2019;4;2019-08-01;2301406;3,92292426811544e+05
2019;4;2019-08-01;2301604;4,35302137714903e+05
2019;4;2019-08-01;2301851;5,22152266961546e+05
2019;4;2019-08-01;2301901;1,86118171753733e+06
2019;4;2019-08-01;2302008;3,59175419173870e+05
2019;4;2019-08-01;2302057;2,48898290893683e+05
2019;4;2019-08-01;2302107;2,01942955291512e+06
2019;4;2019-08-01;2302206;3,21728795661976e+06
2019;4;2019-08-01;2302305;1,51908531811135e+06
2019;4;2019-08-01;2302404;8,65502689269206e+05
2019;4;2019-08-01;2302503;7,97446540630642e+07
2019;4;2019-08-01;2302602;1,05262493046519e+06
2019;4;2019-08-01;2302701;5,44856049962428e+05
2019;4;2019-08-01;2302800;1,99847160190171e+06
2019;4;2019-08-01;2302909;6,80579472366858e+05
2019;4;2019-08-01;2303006;2,09954358662544e+06
2019;4;2019-08-01;2303105;4,91375537514173e+05
2019;4;2019-08-01;2303402;3,78267519189301e+05
2019;4;2019-08-01;2303501;3,10308015404548e+06
2019;4;2019-08-01;2303600;6,60830037797925e+05
2019;4;2019-08-01;2303659;2,50002396132224e+05
2019;4;2019-08-01;2303709;5,04295335295113e+06
2019;4;2019-08-01;2303808;7,72771356404388e+05
2019;4;2019-08-01;2303907;6,33445763721063e+05
2019;4;2019-08-01;2303931;1,46935398752947e+05
2019;4;2019-08-01;2303956;2,17682072226588e+05
2019;4;2019-08-01;2304004;2,47630281938860e+05
2019;4;2019-08-01;2304103;2,64225263830950e+06
2019;4;2019-08-01;2304202;1,77036155707793e+06
2019;4;2019-08-01;2304236;7,18350838347741e+05
2019;4;2019-08-01;2304251;1,11126697871673e+06
2019;4;2019-08-01;2304269;1,71020918707287e+05
2019;4;2019-08-01;2304277;2,93870797505894e+05
2019;4;2019-08-01;2304285;1,47086541946156e+06
2019;4;2019-08-01;2304301;1,66564280337235e+07
2019;4;2019-08-01;2304350;5,97592557740123e+05
2019;4;2019-08-01;2304400;1,13114043884357e+08
2019;4;2019-08-01;2304459;5,31939666524791e+05
2019;4;2019-08-01;2304509;1,95913865003929e+05
2019;4;2019-08-01;2304608;1,90143679242590e+05
2019;4;2019-08-01;2304707;3,80943626396529e+06
2019;4;2019-08-01;2304806;5,64776136391883e+05
2019;4;2019-08-01;2304905;3,25199024483253e+05
2019;4;2019-08-01;2304954;9,40064948525353e+05
2019;4;2019-08-01;2305001;9,44740193463392e+05
2019;4;2019-08-01;2305100;4,02021128404013e+05
2019;4;2019-08-01;2305209;4,86444864432583e+05
2019;4;2019-08-01;2305233;1,77842242216942e+06
2019;4;2019-08-01;2305266;7,72358609427239e+05
2019;4;2019-08-01;2305308;6,12933723548499e+05
2019;4;2019-08-01;2305332;1,74021100099542e+05
2019;4;2019-08-01;2305357;1,09412804197846e+06
2019;4;2019-08-01;2305407;2,46402305805529e+06
2019;4;2019-08-01;2305506;3,20634574277925e+06
2019;4;2019-08-01;2305605;3,10196952922888e+05
2019;4;2019-08-01;2305704;3,26523108339882e+05
2019;4;2019-08-01;2305803;1,19638687289639e+06
2019;4;2019-08-01;2305902;1,17405486910666e+05
2019;4;2019-08-01;2306009;9,47913355914343e+05
2019;4;2019-08-01;2306108;5,05372875701969e+05
2019;4;2019-08-01;2306207;1,95913865003929e+05
2019;4;2019-08-01;2306256;4,88280337897391e+05
2019;4;2019-08-01;2306306;1,18963252471830e+06
2019;4;2019-08-01;2306405;1,69247811156172e+06
2019;4;2019-08-01;2306504;3,49067896355209e+05
2019;4;2019-08-01;2306553;2,31200533800514e+06
2019;4;2019-08-01;2306702;7,27058121236804e+05
2019;4;2019-08-01;2306801;2,10552298662640e+05
2019;4;2019-08-01;2307007;4,65617598851227e+05
2019;4;2019-08-01;2307106;1,00677958404797e+06
2019;4;2019-08-01;2307205;7,75367696193069e+06
2019;4;2019-08-01;2307254;5,71741962703134e+05
2019;4;2019-08-01;2307304;6,22824608080469e+06
2019;4;2019-08-01;2307403;8,92496496129011e+05
2019;4;2019-08-01;2307502;7,51003149181729e+05
2019;4;2019-08-01;2307601;1,25167191530288e+06
2019;4;2019-08-01;2307635;9,25148806963000e+05
2019;4;2019-08-01;2307650;6,31997633735576e+06
2019;4;2019-08-01;2307700;3,17005482168748e+06
2019;4;2019-08-01;2307908;2,53817296216202e+05
2019;4;2019-08-01;2308005;9,27389473837049e+05
2019;4;2019-08-01;2308104;9,25148806963000e+05
2019;4;2019-08-01;2308203;2,72102590283235e+05
2019;4;2019-08-01;2308302;1,83912444702573e+07
2019;4;2019-08-01;2308377;3,91827730007859e+05
2019;4;2019-08-01;2308401;3,06668785732426e+07
2019;4;2019-08-01;2308500;9,02476979690321e+05
2019;4;2019-08-01;2308609;3,51012341465373e+05
2019;4;2019-08-01;2308708;1,24820267258139e+06
2019;4;2019-08-01;2308906;2,76516616734603e+05
2019;4;2019-08-01;2309102;3,39910414288470e+05
2019;4;2019-08-01;2309300;9,84285145895949e+05
2019;4;2019-08-01;2309409;2,50869053766379e+05
2019;4;2019-08-01;2309458;6,70460782457891e+05
2019;4;2019-08-01;2309607;1,35384219315383e+06
2019;4;2019-08-01;2309706;4,78900558898494e+05
2019;4;2019-08-01;2309805;1,73057247420138e+05
2019;4;2019-08-01;2309904;2,17682072226588e+05
2019;4;2019-08-01;2310001;2,75864136491311e+05
2019;4;2019-08-01;2310100;6,33321913506070e+05
2019;4;2019-08-01;2310209;9,87864579282399e+05
2019;4;2019-08-01;2310258;4,48307117755936e+05
2019;4;2019-08-01;2310407;7,07466734736411e+04
2019;4;2019-08-01;2310605;1,23243016103962e+07
2019;4;2019-08-01;2310704;5,44205180566470e+05
2019;4;2019-08-01;2310852;1,31697653697086e+06
2019;4;2019-08-01;2310902;6,01009121400133e+05
2019;4;2019-08-01;2310951;4,35364144453176e+04
2019;4;2019-08-01;2311108;1,46173511500154e+05
2019;4;2019-08-01;2311207;8,87999913751752e+05
2019;4;2019-08-01;2311231;4,51690299870170e+05
2019;4;2019-08-01;2311306;5,47653580229544e+05
2019;4;2019-08-01;2311355;4,17173933915291e+05
2019;4;2019-08-01;2311405;1,41493346947282e+06
2019;4;2019-08-01;2311603;3,90117132040605e+06
2019;4;2019-08-01;2311702;2,79721462811166e+05
2019;4;2019-08-01;2311801;3,04461030319717e+06
2019;4;2019-08-01;2311900;8,23146089887150e+05
2019;4;2019-08-01;2312007;3,48291315562541e+05
2019;4;2019-08-01;2312106;6,23367475604702e+05
2019;4;2019-08-01;2312205;2,83126955160983e+06
2019;4;2019-08-01;2312304;6,54264942413436e+05
2019;4;2019-08-01;2312403;2,72755636499915e+06
2019;4;2019-08-01;2312502;1,08841036113294e+05
2019;4;2019-08-01;2312601;7,49334485488869e+05
2019;4;2019-08-01;2312700;4,90086108643443e+05
2019;4;2019-08-01;2312809;7,70046140121665e+05
2019;4;2019-08-01;2312908;4,98073939222873e+06
2019;4;2019-08-01;2313005;4,77812148537361e+05
2019;4;2019-08-01;2313104;1,11115564522089e+06
2019;4;2019-08-01;2313252;2,54916884551744e+05
2019;4;2019-08-01;2313302;2,18902457786060e+06
2019;4;2019-08-01;2313351;3,42993216911240e+05
2019;4;2019-08-01;2313401;2,59576088497880e+06
2019;4;2019-08-01;2313500;1,34962884780485e+06
2019;4;2019-08-01;2313559;3,00543917618725e+05
2019;4;2019-08-01;2313609;6,20391870518401e+05
2019;4;2019-08-01;2313708;3,26523108339882e+05
2019;4;2019-08-01;2313757;3,16080083027402e+05
2019;4;2019-08-01;2313807;7,79585969864166e+05
2019;4;2019-08-01;2313906;2,17682072226588e+05
2019;4;2019-08-01;2313955;1,40373523974717e+06
2019;4;2019-08-01;2314003;1,87206582114866e+06
2019;4;2019-08-01;2314102;1,11017856835560e+05
2019;5;2019-10-01;2300101;5,24835219902371e+05
2019;5;2019-10-01;2300150;7,73672055095021e+05
2019;5;2019-10-01;2300200;2,16463699128810e+06
2019;5;2019-10-01;2300309;2,21301430024280e+06
2019;5;2019-10-01;2300408;4,45811252364329e+05
2019;5;2019-10-01;2300507;4,77311028106408e+05
2019;5;2019-10-01;2300705;6,15149890476680e+05
2019;5;2019-10-01;2300754;1,72953407846637e+06
2019;5;2019-10-01;2300903;5,17031638283340e+05
2019;5;2019-10-01;2301000;1,24545907100811e+06
2019;5;2019-10-01;2301109;3,37321895843029e+06
2019;5;2019-10-01;2301208;3,42643543847111e+05
2019;5;2019-10-01;2301307;1,38817711217733e+06
2019;5;2019-10-01;2301406;4,87025364167095e+05
2019;5;2019-10-01;2301604;5,35560887418475e+05
2019;5;2019-10-01;2301851;6,08859542400579e+05
2019;5;2019-10-01;2301901;2,11568791359565e+06
2019;5;2019-10-01;2302008;4,78613204103901e+05
2019;5;2019-10-01;2302057;2,48748944404260e+05
2019;5;2019-10-01;2302107;2,37953749618201e+06
2019;5;2019-10-01;2302206;3,90541074609663e+06
2019;5;2019-10-01;2302305;1,82569589041221e+06
2019;5;2019-10-01;2302404;1,07028060125317e+06
2019;5;2019-10-01;2302503;8,78475131630555e+07
2019;5;2019-10-01;2302602;1,28809774238017e+06
2019;5;2019-10-01;2302701;2,63886968804144e+05
2019;5;2019-10-01;2302800;2,43414311841502e+06
2019;5;2019-10-01;2302909;7,06971888071878e+05
2019;5;2019-10-01;2303006;2,26144738939093e+06
2019;5;2019-10-01;2303105;5,24801173099443e+05
2019;5;2019-10-01;2303402;4,48744770590437e+05
2019;5;2019-10-01;2303501;3,87203772178398e+06
2019;5;2019-10-01;2303600;8,26223991579513e+05
2019;5;2019-10-01;2303659;8,37027053026235e+03
2019;5;2019-10-01;2303709;7,63976857035954e+06
2019;5;2019-10-01;2303808;9,19154903335900e+05
2019;5;2019-10-01;2303907;8,16456757882199e+05
2019;5;2019-10-01;2303931;1,60091374151005e+05
2019;5;2019-10-01;2303956;1,84918737949234e+05
2019;5;2019-10-01;2304004;4,21522861421785e+05
2019;5;2019-10-01;2304103;3,19719130919797e+06
2019;5;2019-10-01;2304202;2,22028006202887e+06
2019;5;2019-10-01;2304236;8,26695534361283e+05
2019;5;2019-10-01;2304251;1,11060018497746e+06
2019;5;2019-10-01;2304269;1,80011951870470e+05
2019;5;2019-10-01;2304277;2,93694466154666e+05
2019;5;2019-10-01;2304285;5,54200478652302e+04
2019;5;2019-10-01;2304301;1,88550456899938e+07
2019;5;2019-10-01;2304350;7,41411632440747e+05
2019;5;2019-10-01;2304400;1,36675228622518e+08
2019;5;2019-10-01;2304459;5,37053333919745e+05
2019;5;2019-10-01;2304509;1,95796310769778e+05
2019;5;2019-10-01;2304608;1,90029587294112e+05
2019;5;2019-10-01;2304707;4,87315262360335e+06
2019;5;2019-10-01;2304806;7,00515689642982e+05
2019;5;2019-10-01;2304905;4,71913369798971e+05
2019;5;2019-10-01;2304954;1,04827606550002e+06
2019;5;2019-10-01;2305001;1,22590245687522e+06
2019;5;2019-10-01;2305100;4,01779903588907e+05
2019;5;2019-10-01;2305209;4,86152982826887e+05
2019;5;2019-10-01;2305233;2,02753948989341e+06
2019;5;2019-10-01;2305266;8,52447578869841e+05
2019;5;2019-10-01;2305308;8,60443780548378e+05
2019;5;2019-10-01;2305332;1,73916682185333e+05
2019;5;2019-10-01;2305357;1,17869025562289e+06
2019;5;2019-10-01;2305407;3,38543611522126e+06
2019;5;2019-10-01;2305506;4,85707181821197e+06
2019;5;2019-10-01;2305605;3,10010825385481e+05
2019;5;2019-10-01;2305704;3,26327184616296e+05
2019;5;2019-10-01;2305803;6,53872363694027e+05
2019;5;2019-10-01;2305902;1,63907835840530e+05
2019;5;2019-10-01;2306009;1,00213403249450e+06
2019;5;2019-10-01;2306108;6,24722937744001e+05
2019;5;2019-10-01;2306207;1,95796310769778e+05
2019;5;2019-10-01;2306256;6,49308623629304e+05
2019;5;2019-10-01;2306306;1,18891870928537e+06
2019;5;2019-10-01;2306405;1,74135913138987e+06
2019;5;2019-10-01;2306504;3,59640675972899e+05
2019;5;2019-10-01;2306553;2,41939379320231e+06
2019;5;2019-10-01;2306702;1,05294904902858e+06
2019;5;2019-10-01;2306801;2,12883204626481e+05
2019;5;2019-10-01;2307007;4,76215787054253e+05
2019;5;2019-10-01;2307106;1,08344905617515e+06
2019;5;2019-10-01;2307254;8,42878849998930e+05
2019;5;2019-10-01;2307304;6,74601757481408e+06
2019;5;2019-10-01;2307403;8,91960971284542e+05
2019;5;2019-10-01;2307502;1,07687970923378e+06
2019;5;2019-10-01;2307601;1,44671718513225e+06
2019;5;2019-10-01;2307635;8,70205825643456e+05
2019;5;2019-10-01;2307650;6,64251134535311e+06
2019;5;2019-10-01;2307700;3,24415320662212e+06
2019;5;2019-10-01;2307908;2,53664998175067e+05
2019;5;2019-10-01;2308005;1,10288435273837e+06
2019;5;2019-10-01;2308104;9,24593689746172e+05
2019;5;2019-10-01;2308203;3,13274097231644e+05
2019;5;2019-10-01;2308302;2,20153174075264e+07
2019;5;2019-10-01;2308377;3,91592621539555e+05
2019;5;2019-10-01;2308401;3,31598920986266e+07
2019;5;2019-10-01;2308500;1,20650750522959e+06
2019;5;2019-10-01;2308609;3,50801723462518e+05
2019;5;2019-10-01;2308708;1,51939303380494e+06
2019;5;2019-10-01;2308906;2,76350698415806e+05
2019;5;2019-10-01;2309102;4,04159350888255e+05
2019;5;2019-10-01;2309300;9,94572117910825e+05
2019;5;2019-10-01;2309409;2,50718524759730e+05
2019;5;2019-10-01;2309458;6,70058485745461e+05
2019;5;2019-10-01;2309607;1,46365804757383e+06
2019;5;2019-10-01;2309706;5,94133027458070e+05
2019;5;2019-10-01;2309805;1,72953407846637e+05
2019;5;2019-10-01;2309904;2,82816893334123e+05
2019;5;2019-10-01;2310001;2,75698609680360e+05
2019;5;2019-10-01;2310100;6,55017326131544e+05
2019;5;2019-10-01;2310209;1,05001241981665e+06
2019;5;2019-10-01;2310258;4,48038119949724e+05
2019;5;2019-10-01;2310407;7,07042233335308e+04
2019;5;2019-10-01;2310605;1,41301926621132e+07
2019;5;2019-10-01;2310704;5,43878641027160e+05
2019;5;2019-10-01;2310852;1,36121946276278e+06
2019;5;2019-10-01;2310902;7,85187467030615e+05
2019;5;2019-10-01;2310951;3,26327184616296e+04
2019;5;2019-10-01;2311108;1,46085802979895e+05
2019;5;2019-10-01;2311207;1,08157894034555e+06
2019;5;2019-10-01;2311231;4,51419272052543e+05
2019;5;2019-10-01;2311306;5,46499080952347e+05
2019;5;2019-10-01;2311355;4,16923616959376e+05
2019;5;2019-10-01;2311405;1,90901403000533e+06
2019;5;2019-10-01;2311603;4,02638625960924e+06
2019;5;2019-10-01;2311702;2,64901443878106e+05
2019;5;2019-10-01;2311801;3,58666208611771e+06
2019;5;2019-10-01;2311900;8,33515489702870e+05
2019;5;2019-10-01;2312007;4,11954654674369e+05
2019;5;2019-10-01;2312106;7,50833677242173e+05
2019;5;2019-10-01;2312205;2,94544606121728e+06
2019;5;2019-10-01;2312304;6,53872363694027e+05
2019;5;2019-10-01;2312403;2,72591974882813e+06
2019;5;2019-10-01;2312502;1,08775728205432e+05
2019;5;2019-10-01;2312601;8,19589085506749e+05
2019;5;2019-10-01;2312700;6,92497330348610e+05
2019;5;2019-10-01;2312809;7,69584089187896e+05
2019;5;2019-10-01;2312908;6,25196132829083e+06
2019;5;2019-10-01;2313005;5,10158165283476e+05
2019;5;2019-10-01;2313104;1,21709154674757e+06
2019;5;2019-10-01;2313252;3,41905772470557e+05
2019;5;2019-10-01;2313302;2,64456915548435e+06
2019;5;2019-10-01;2313351;4,19397873183428e+05
2019;5;2019-10-01;2313401;2,59420335007504e+06
2019;5;2019-10-01;2313500;1,20741058308030e+06
2019;5;2019-10-01;2313559;3,70523926886455e+05
2019;5;2019-10-01;2313609;6,20019616664845e+05
2019;5;2019-10-01;2313708;3,96300870159199e+05
2019;5;2019-10-01;2313757;4,31305160557455e+05
2019;5;2019-10-01;2313807;7,79118194744519e+05
2019;5;2019-10-01;2313906;2,17551456410864e+05
2019;5;2019-10-01;2313955;1,81743067548024e+06
2019;5;2019-10-01;2314003;1,98131107808212e+06
2019;5;2019-10-01;2314102;1,10951242769541e+05
2019;6;2019-12-01;2300101;5,76109758486255e+05
2019;6;2019-12-01;2300150;8,24493770869640e+05
2019;6;2019-12-01;2300200;2,01813691327159e+06
2019;6;2019-12-01;2300309;2,27207584558363e+06
2019;6;2019-12-01;2300408;4,26341623828467e+05
2019;6;2019-12-01;2300507;4,68393471003054e+05
2019;6;2019-12-01;2300705;5,58592765124007e+05
2019;6;2019-12-01;2300754;1,81273763317385e+06
