date;cod_ibge;rcl_bimestral
2019-06-01;2300408;7,16222944494140e+06
2019-06-01;2300507;5,05440676832166e+06
2019-06-01;2300705;7,27806612542461e+06
2019-06-01;2300754;1,86672634379769e+07
2019-06-01;2300903;5,59807467021280e+06
2019-06-01;2301000;4,23217919140577e+07
2019-06-01;2301109;3,12967811122813e+07
2019-06-01;2301208;1,20689971824848e+07
2019-06-01;2301307;1,04293532618534e+07
2019-06-01;2301406;5,44616430272293e+06
2019-06-01;2301604;8,69828637350575e+06
2019-06-01;2301851;7,75329212902769e+06
2019-06-01;2301901;3,57471090728984e+07
2019-06-01;2302008;7,33021035614523e+06
2019-06-01;2302057;6,93155834371371e+06
2019-06-01;2302107;1,42615434755272e+07
2019-06-01;2302206;2,03606763900371e+07
2019-06-01;2302305;1,07920311593363e+07
2019-06-01;2302404;1,73502214791113e+07
2019-06-01;2302503;2,33060404210870e+07
2019-06-01;2302602;2,26018200808934e+07
2019-06-01;2302701;9,74030813561072e+06
2019-06-01;2302800;2,76591259015298e+07
2019-06-01;2302909;7,92130755912720e+06
2019-06-01;2303006;8,20526668701999e+06
2019-06-01;2303105;1,03503481338975e+07
2019-06-01;2303402;7,11078154178600e+06
2019-06-01;2303501;2,91375758149211e+07
2019-06-01;2303600;5,99566978436260e+06
2019-06-01;2303659;6,03116191203628e+06
2019-06-01;2303709;1,17608948719344e+08
2019-06-01;2303808;8,92248223425883e+06
2019-06-01;2303907;5,25482658795062e+06
2019-06-01;2303931;5,31750666902527e+06
2019-06-01;2303956;9,17652201652448e+06
2019-06-01;2304004;8,29080842965405e+06
2019-06-01;2304103;8,26000230975363e+07
2019-06-01;2304202;5,05078408882049e+07
2019-06-01;2304236;8,07853385838605e+06
2019-06-01;2304251;1,21552676755558e+07
2019-06-01;2304269;4,46936170371435e+06
2019-06-01;2304277;2,93661194080949e+06
2019-06-01;2304285;5,61336220921798e+07
2019-06-01;2304301;9,76183186791700e+06
2019-06-01;2304350;9,63358778412647e+06
2019-06-01;2304400;1,11338823243342e+09
2019-06-01;2304459;7,78630558820546e+06
2019-06-01;2304509;7,15331422508106e+06
2019-06-01;2304608;3,20631582371344e+06
2019-06-01;2304657;7,89881401178742e+06
2019-06-01;2304707;1,95101747295451e+07
2019-06-01;2304806;3,29274144439592e+06
2019-06-01;2304905;5,01781882400349e+06
2019-06-01;2304954;9,48689769547578e+06
2019-06-01;2305001;1,43970730877472e+07
2019-06-01;2305100;4,10157448566415e+06
2019-06-01;2305209;7,22657962049340e+06
2019-06-01;2305233;3,53488274453792e+07
2019-06-01;2305266;5,46359084298046e+06
2019-06-01;2305308;9,36890298358875e+06
2019-06-01;2305332;6,25774749126564e+06
2019-06-01;2305357;1,30697700978445e+07
2019-06-01;2305407;2,20821530077864e+07
2019-06-01;2305506;4,14907463127539e+07
2019-06-01;2305605;9,69607456156864e+06
2019-06-01;2305704;4,69545996827437e+06
2019-06-01;2305803;1,65193930237133e+07
2019-06-01;2305902;1,37005991720163e+07
2019-06-01;2306009;6,82192132021280e+06
2019-06-01;2306108;1,07699014795841e+07
2019-06-01;2306207;3,93799137128820e+06
2019-06-01;2306256;1,90599652967028e+07
2019-06-01;2306306;1,74973364383822e+07
2019-06-01;2306405;5,01445214436181e+07
2019-06-01;2306504;7,35105949621878e+06
2019-06-01;2306553;2,20185297595671e+07
2019-06-01;2306702;7,66165606553544e+06
2019-06-01;2306801;5,50362054608426e+06
2019-06-01;2307007;1,77540920891961e+07
2019-06-01;2307106;1,05231208398622e+07
2019-06-01;2307205;4,63903219586890e+06
2019-06-01;2307254;1,26266071375247e+07
2019-06-01;2307304;8,82191610297772e+07
2019-06-01;2307403;1,06409580115267e+07
2019-06-01;2307502;1,04313242558632e+07
2019-06-01;2307601;2,21895857454366e+07
2019-06-01;2307635;7,31746413928748e+06
2019-06-01;2307650;1,22266538184015e+08
2019-06-01;2307700;3,52610524655625e+07
2019-06-01;2307908;5,22097565800639e+06
2019-06-01;2308005;1,19867781182714e+07
2019-06-01;2308104;1,51378414604682e+07
2019-06-01;2308203;6,87430596052253e+06
2019-06-01;2308302;1,02648538356406e+07
2019-06-01;2308377;5,56949143073456e+06
2019-06-01;2308401;1,30025225729973e+07
2019-06-01;2308500;1,42185317088239e+07
2019-06-01;2308609;7,87354317802874e+06
2019-06-01;2308708;2,39941764514922e+07
2019-06-01;2308906;7,86237080229499e+06
2019-06-01;2309102;4,86930632979621e+06
2019-06-01;2309300;1,22243103794808e+07
2019-06-01;2309409;1,16117191378662e+07
2019-06-01;2309458;1,09607024921210e+07
2019-06-01;2309607;2,27787267794120e+07
2019-06-01;2309706;2,68087299264992e+07
2019-06-01;2309805;4,95776130565751e+06
2019-06-01;2309904;4,04950291710978e+06
2019-06-01;2310001;4,02735301945920e+06
2019-06-01;2310100;5,13848367399788e+06
2019-06-01;2310209;1,49760337657769e+07
2019-06-01;2310258;1,45248802160290e+07
2019-06-01;2310407;4,73178680476617e+06
2019-06-01;2310605;4,99511716986155e+06
2019-06-01;2310704;1,41642876768669e+07
2019-06-01;2310852;9,32847885679706e+06
2019-06-01;2310902;6,33856704460337e+06
2019-06-01;2310951;4,71769806268594e+06
2019-06-01;2311108;7,24210429186678e+06
2019-06-01;2311207;4,50739355750048e+06
2019-06-01;2311231;3,86704658014322e+06
2019-06-01;2311306;3,09445340128649e+07
2019-06-01;2311355;6,98446089846021e+06
2019-06-01;2311405;3,06220522449768e+07
2019-06-01;2311603;1,18921901870257e+07
2019-06-01;2311702;7,49155945824641e+06
2019-06-01;2311801;2,87300654700314e+07
2019-06-01;2311900;6,54219715428135e+06
2019-06-01;2312007;1,05694630904923e+07
2019-06-01;2312106;7,74485165860932e+06
2019-06-01;2312205;1,58298062826789e+07
2019-06-01;2312304;1,56976515420611e+07
2019-06-01;2312403;5,11168105605560e+07
2019-06-01;2312502;3,58109199371016e+06
2019-06-01;2312601;4,94383262557871e+06
2019-06-01;2312700;9,65417577270648e+06
2019-06-01;2312809;3,37237553239485e+06
2019-06-01;2312908;1,22133930582123e+08
2019-06-01;2313005;8,31873016613292e+06
2019-06-01;2313104;1,07566369880355e+07
2019-06-01;2313252;4,12903247682719e+06
2019-06-01;2313302;2,34366121941428e+07
2019-06-01;2313351;9,21292980102751e+06
2019-06-01;2313401;2,73048829833189e+07
2019-06-01;2313500;2,18670705394153e+07
2019-06-01;2313559;6,26899922115901e+06
2019-06-01;2313609;1,34221879249679e+07
2019-06-01;2313708;3,34706920814601e+06
2019-06-01;2313757;7,56939200267788e+06
2019-06-01;2313807;8,48353943273072e+06
2019-06-01;2313906;6,74753686630621e+06
2019-06-01;2313955;8,72285226635048e+06
2019-06-01;2314003;1,37082646921348e+07
2019-06-01;2314102;2,31008093857246e+07
2019-08-01;2300101;5,23503339041490e+06
2019-08-01;2300150;9,67321535740698e+06
2019-08-01;2300200;2,41232136840096e+07
2019-08-01;2300309;2,57477229194849e+07
2019-08-01;2300408;7,83796685613715e+06
2019-08-01;2300507;6,51616921635576e+06
2019-08-01;2300705;9,98847930680919e+06
2019-08-01;2300754;1,82024379575639e+07
2019-08-01;2300903;6,09870603738700e+06
2019-08-01;2301000;4,42027605359417e+07
2019-08-01;2301109;4,01336485199185e+07
2019-08-01;2301208;1,15416236734940e+07
2019-08-01;2301307;9,91420160155786e+06
2019-08-01;2301406;6,00845211153388e+06
2019-08-01;2301604;9,11257268792768e+06
2019-08-01;2301851;8,92439769269399e+06
2019-08-01;2301901;3,98274018653286e+07
2019-08-01;2302008;7,95137320774202e+06
2019-08-01;2302057;7,61757097416843e+06
2019-08-01;2302107;1,37378881285107e+07
2019-08-01;2302206;2,19770835870474e+07
2019-08-01;2302305;1,10792754308014e+07
2019-08-01;2302404;2,12052616183487e+07
2019-08-01;2302503;2,84169215943235e+07
2019-08-01;2302602;2,87728272655109e+07
2019-08-01;2302701;1,19464946411671e+07
2019-08-01;2302800;2,89546228155154e+07
2019-08-01;2302909;7,83746225820963e+06
2019-08-01;2303006;9,18638153864774e+06
2019-08-01;2303105;8,49652439105797e+06
2019-08-01;2303402;1,05413888206726e+07
2019-08-01;2303501;2,78906035890821e+07
2019-08-01;2303600;9,32543976332586e+06
2019-08-01;2303659;7,37140918637292e+06
2019-08-01;2303709;1,16122333846730e+08
2019-08-01;2303808;9,05787375450065e+06
2019-08-01;2303907;6,57496235773364e+06
2019-08-01;2303931;7,31503657168126e+06
2019-08-01;2303956;1,10184817802957e+07
2019-08-01;2304004;1,03626406673019e+07
2019-08-01;2304103;3,20200142030423e+07
2019-08-01;2304202;5,77373254241468e+07
2019-08-01;2304236;9,08295354820399e+06
2019-08-01;2304251;1,16614033099254e+07
2019-08-01;2304269;4,64658425247965e+06
2019-08-01;2304277;4,98249411652884e+06
2019-08-01;2304285;5,47999155090527e+07
2019-08-01;2304301;1,37956752086553e+07
2019-08-01;2304350;1,02809231983316e+07
2019-08-01;2304400;1,11991565209013e+09
2019-08-01;2304459;9,98575127154363e+06
2019-08-01;2304509;8,23096563950487e+06
2019-08-01;2304608;4,33745476890255e+06
2019-08-01;2304657;1,66419706244760e+07
2019-08-01;2304707;2,35257273442366e+07
2019-08-01;2304806;4,69722686552049e+06
2019-08-01;2304905;5,32954919383500e+06
2019-08-01;2304954;1,07290381572383e+07
2019-08-01;2305001;1,58947660927593e+07
2019-08-01;2305100;4,04673145824719e+06
2019-08-01;2305209;7,81794912841420e+06
2019-08-01;2305233;3,45989801324934e+07
2019-08-01;2305266;5,31669375049349e+06
2019-08-01;2305308;1,24279217923415e+07
2019-08-01;2305332;8,07670163638320e+06
2019-08-01;2305357;1,51031540155965e+07
2019-08-01;2305407;2,18112462009168e+07
2019-08-01;2305506;3,95650496033517e+07
2019-08-01;2305605;8,95830029316213e+06
2019-08-01;2305704;5,02031250183733e+06
2019-08-01;2305803;3,07935192764880e+07
2019-08-01;2305902;1,42535666721375e+07
2019-08-01;2306009;8,81248604415398e+06
2019-08-01;2306108;1,03287040757782e+07
2019-08-01;2306207;4,43672761129933e+06
2019-08-01;2306256;1,75604430460951e+07
2019-08-01;2306306;2,10143894551673e+07
2019-08-01;2306405;4,81353696971325e+07
2019-08-01;2306504;8,21770588436650e+06
2019-08-01;2306553;2,45947467822894e+07
2019-08-01;2306702;8,34475443674242e+06
2019-08-01;2306801;5,83560871498150e+06
2019-08-01;2307007;1,43139569251111e+07
2019-08-01;2307106;1,04436302400749e+07
2019-08-01;2307205;4,95816880888784e+06
2019-08-01;2307254;1,53152216209321e+07
2019-08-01;2307304;8,50948021086822e+07
2019-08-01;2307403;1,19557168292298e+07
2019-08-01;2307502;1,48593267483004e+07
2019-08-01;2307601;2,50820394966251e+07
2019-08-01;2307635;8,94710262940986e+06
2019-08-01;2307650;1,28468874336526e+08
2019-08-01;2307700;3,77434347805998e+07
2019-08-01;2307908;6,52073498897968e+06
2019-08-01;2308005;1,25624881474592e+07
2019-08-01;2308104;1,57175951657269e+07
2019-08-01;2308203;7,53051242522173e+06
2019-08-01;2308302;1,07108995155833e+07
2019-08-01;2308377;5,52032193072991e+06
2019-08-01;2308401;1,46794299410550e+07
2019-08-01;2308500;1,62036527519848e+07
2019-08-01;2308609;9,54401428851216e+06
2019-08-01;2308708;2,80642640008721e+07
2019-08-01;2308906;8,00026718069666e+06
2019-08-01;2309102;4,87491623506016e+06
2019-08-01;2309300;1,23218037521538e+07
2019-08-01;2309409;1,28680826918654e+07
2019-08-01;2309458;1,10343664220497e+07
2019-08-01;2309607;2,72368984052333e+07
2019-08-01;2309706;2,95616665955105e+07
2019-08-01;2309805;5,66452527798307e+06
2019-08-01;2309904;4,39254073016989e+06
2019-08-01;2310001;4,06248549075785e+06
2019-08-01;2310100;5,76176674393414e+06
2019-08-01;2310209;1,62044042231504e+07
2019-08-01;2310258;1,40298657776867e+07
2019-08-01;2310407;4,80164171763869e+06
2019-08-01;2310605;5,58054603786188e+06
2019-08-01;2310704;1,63971710693203e+07
2019-08-01;2310852;1,09135469074751e+07
2019-08-01;2310902;6,90451408762851e+06
2019-08-01;2310951;6,27373548438151e+06
2019-08-01;2311108;7,47138789554120e+06
2019-08-01;2311207;5,62791436424512e+06
2019-08-01;2311231;4,57956413282098e+06
2019-08-01;2311306;2,92605330859992e+07
2019-08-01;2311355;7,34687714606792e+06
2019-08-01;2311405;2,99336460088682e+07
2019-08-01;2311603;1,31393043554547e+07
2019-08-01;2311702;7,36078586588411e+06
2019-08-01;2311801;3,36160438317898e+07
2019-08-01;2311900;1,44150147605002e+07
2019-08-01;2312007;1,05224445920889e+07
2019-08-01;2312106;7,92637236732627e+06
2019-08-01;2312205;1,62197574376615e+07
2019-08-01;2312304;1,95665603824925e+07
2019-08-01;2312403;5,15318293511310e+07
2019-08-01;2312502;4,41421344026746e+06
2019-08-01;2312601;5,50838407174335e+06
2019-08-01;2312700;1,10461971052680e+07
2019-08-01;2312809;3,84557324029559e+06
2019-08-01;2312908;1,16339571150947e+08
2019-08-01;2313005;9,88604596017396e+06
2019-08-01;2313104;1,26489609139495e+07
2019-08-01;2313252;4,23088852132813e+06
2019-08-01;2313302;2,64161916171111e+07
2019-08-01;2313351;8,87828217017283e+06
2019-08-01;2313401;2,66799375667872e+07
2019-08-01;2313500;2,54839445242959e+07
2019-08-01;2313559;6,25080894731612e+06
2019-08-01;2313609;1,43074097014248e+07
2019-08-01;2313708;4,35110888776706e+06
2019-08-01;2313757;7,59673091976533e+06
2019-08-01;2313807;8,49387910763217e+06
2019-08-01;2313906;8,12783369667934e+06
2019-08-01;2313955;9,28560532638955e+06
2019-08-01;2314003;1,86918706825834e+07
2019-08-01;2314102;2,14395996125635e+07
2019-10-01;2300101;4,27196489190466e+06
2019-10-01;2300150;5,87369364643586e+06
2019-10-01;2300200;2,24515049122565e+07
2019-10-01;2300309;1,69844885572654e+07
2019-10-01;2300408;5,98042796967249e+06
2019-10-01;2300507;4,48150007751513e+06
2019-10-01;2300705;6,40460924462618e+06
2019-10-01;2300754;5,12534267185303e+07
2019-10-01;2300903;4,68789945467775e+06
2019-10-01;2301000;4,34830051735694e+07
2019-10-01;2301109;3,26954094925158e+07
2019-10-01;2301208;1,16952554591271e+07
2019-10-01;2301307;9,35163127034884e+06
2019-10-01;2301406;4,56229790524088e+06
2019-10-01;2301604;7,62240061089873e+06
2019-10-01;2301851;6,78149309254449e+06
2019-10-01;2301901;3,69739202249270e+07
2019-10-01;2302008;6,61253354872251e+06
2019-10-01;2302057;6,21360412396880e+06
2019-10-01;2302107;1,24360376499390e+07
2019-10-01;2302206;2,05509489021614e+07
2019-10-01;2302305;9,45663787606166e+06
2019-10-01;2302404;1,55251024914981e+07
2019-10-01;2302503;2,16688786350119e+07
2019-10-01;2302602;2,23473961305267e+07
2019-10-01;2302701;8,05814197197959e+06
2019-10-01;2302800;2,53975515460244e+07
2019-10-01;2302909;7,45368586685307e+06
2019-10-01;2303006;7,08152545264606e+06
2019-10-01;2303105;7,16432053327253e+06
2019-10-01;2303402;4,93793060385581e+06
2019-10-01;2303501;2,70528240976401e+07
2019-10-01;2303600;5,06815205426587e+06
2019-10-01;2303659;5,51725424014405e+06
2019-10-01;2303709;1,08933842722131e+08
2019-10-01;2303808;8,07887159093272e+06
2019-10-01;2303907;4,72757970905952e+06
2019-10-01;2303931;4,68858997387797e+06
2019-10-01;2303956;8,10222910094843e+06
2019-10-01;2304004;7,40312664732144e+06
2019-10-01;2304103;2,70854045711195e+07
2019-10-01;2304202;4,67796555263417e+07
2019-10-01;2304236;7,67660204428087e+06
2019-10-01;2304251;1,10466426520760e+07
2019-10-01;2304269;4,28073716489365e+06
2019-10-01;2304277;1,63871369865406e+06
2019-10-01;2304285;5,70356942892665e+07
2019-10-01;2304301;8,06590093379490e+06
2019-10-01;2304350;8,01019133581877e+06
2019-10-01;2304400;1,40570495582716e+09
2019-10-01;2304459;8,84102565610739e+06
2019-10-01;2304509;6,52140148293860e+06
2019-10-01;2304608;3,75271323890680e+06
2019-10-01;2304657;-4,53578407167498e+06
2019-10-01;2304707;1,84922609712504e+07
2019-10-01;2304806;2,94803292207517e+06
2019-10-01;2304905;4,72393248064794e+06
2019-10-01;2304954;8,84096735231707e+06
2019-10-01;2305001;1,49820612495369e+07
2019-10-01;2305100;4,26043861327382e+06
2019-10-01;2305209;6,30813906436845e+06
2019-10-01;2305233;3,46501447457446e+07
2019-10-01;2305266;4,77476766420203e+06
2019-10-01;2305308;9,12001653724305e+06
2019-10-01;2305332;5,51001538947314e+06
2019-10-01;2305357;1,23814448958747e+07
2019-10-01;2305407;2,29779934253294e+07
2019-10-01;2305506;3,77308246973155e+07
2019-10-01;2305605;7,42503621098628e+06
2019-10-01;2305704;4,17661728803958e+06
2019-10-01;2305803;1,64943219458640e+07
2019-10-01;2305902;1,16722056430138e+07
2019-10-01;2306009;6,99470303770336e+06
2019-10-01;2306108;1,01027247584178e+07
2019-10-01;2306207;4,04772775291110e+06
2019-10-01;2306256;1,80624107839559e+07
2019-10-01;2306306;1,70740125261938e+07
2019-10-01;2306405;4,65062650070830e+07
2019-10-01;2306504;6,85426333679412e+06
2019-10-01;2306553;2,36566724745558e+07
2019-10-01;2306702;6,87456703350590e+06
2019-10-01;2306801;5,03874242589640e+06
2019-10-01;2307007;1,30651166857602e+07
2019-10-01;2307106;9,74466682367818e+06
2019-10-01;2307205;4,28324877470277e+06
2019-10-01;2307254;1,29246483659569e+07
2019-10-01;2307304;8,84427357099625e+07
2019-10-01;2307403;9,86489132780812e+06
2019-10-01;2307502;1,04896321809145e+07
2019-10-01;2307601;2,11741650893958e+07
2019-10-01;2307635;6,39425217454267e+06
2019-10-01;2307650;1,28875209571750e+08
2019-10-01;2307700;3,94645560830510e+07
2019-10-01;2307908;4,79297284868769e+06
2019-10-01;2308005;1,09921892070868e+07
2019-10-01;2308104;1,36268855402744e+07
2019-10-01;2308203;6,55316180918245e+06
2019-10-01;2308302;9,22060595642976e+06
2019-10-01;2308377;4,72619634285849e+06
2019-10-01;2308401;1,27854874651411e+07
2019-10-01;2308500;2,14278969955213e+07
2019-10-01;2308609;3,70615330043109e+06
2019-10-01;2308708;2,34308641028010e+07
2019-10-01;2308906;6,89892834769663e+06
2019-10-01;2309102;4,33522651675078e+06
2019-10-01;2309300;1,20597270718635e+07
2019-10-01;2309409;9,66133242211369e+06
2019-10-01;2309458;1,00195953447131e+07
2019-10-01;2309607;2,00943473912535e+07
2019-10-01;2309706;2,60293613965021e+07
2019-10-01;2309805;4,54099301497156e+06
2019-10-01;2309904;3,70886568847933e+06
2019-10-01;2310001;3,57059003717244e+06
2019-10-01;2310100;4,44485068475864e+06
2019-10-01;2310209;1,36231734053858e+07
2019-10-01;2310258;1,29051376007934e+07
2019-10-01;2310407;4,21584788531609e+06
2019-10-01;2310605;4,81519774231103e+06
2019-10-01;2310704;1,48519257428297e+07
2019-10-01;2310852;8,33117027894095e+06
2019-10-01;2310902;5,68194789360027e+06
2019-10-01;2310951;4,40817054110379e+06
2019-10-01;2311108;6,62242021816939e+06
2019-10-01;2311207;3,95053082025809e+06
2019-10-01;2311231;3,55075186794467e+06
2019-10-01;2311306;3,12547353647192e+07
2019-10-01;2311355;6,66043386523146e+06
2019-10-01;2311405;3,13319490648333e+07
2019-10-01;2311603;1,07338660297597e+07
2019-10-01;2311702;7,06361927088208e+06
2019-10-01;2311801;2,48522682948964e+07
2019-10-01;2311900;5,96806712014456e+06
2019-10-01;2312007;1,01322070598513e+07
2019-10-01;2312106;6,94269341348941e+06
2019-10-01;2312205;1,64388384164838e+07
2019-10-01;2312304;1,64943219458640e+07
2019-10-01;2312403;4,75906871818002e+07
2019-10-01;2312502;3,23406964222961e+06
2019-10-01;2312601;4,28312988283184e+06
2019-10-01;2312700;9,54998935829358e+06
2019-10-01;2312809;3,09933414050747e+06
2019-10-01;2312908;1,18891155575838e+08
2019-10-01;2313005;8,23765427342011e+06
2019-10-01;2313104;9,81441857410283e+06
2019-10-01;2313252;3,53886064674570e+06
2019-10-01;2313302;2,39981284267575e+07
2019-10-01;2313351;8,06303424737621e+06
2019-10-01;2313401;2,36955918862290e+07
2019-10-01;2313500;1,99672530254779e+07
2019-10-01;2313559;5,74442556089565e+06
2019-10-01;2313609;1,30022607943803e+07
2019-10-01;2313708;2,72114164443583e+06
2019-10-01;2313757;7,55797385659508e+06
2019-10-01;2313807;7,46515986786894e+06
2019-10-01;2313906;5,74151125246314e+06
2019-10-01;2313955;8,02664074952032e+06
2019-10-01;2314003;1,25311637429112e+07
2019-10-01;2314102;2,21379693399294e+07
2019-12-01;2300101;7,13779485662774e+06
2019-12-01;2300150;9,78479114149737e+06
2019-12-01;2300200;2,98677364387267e+07
2019-12-01;2300309;2,41668939813994e+07
2019-12-01;2300408;1,06484055395340e+07
2019-12-01;2300507;6,91393224900134e+06
2019-12-01;2300705;9,83397881991301e+06
2019-12-01;2300754;2,01692847766622e+07
2019-12-01;2300903;8,18263013976274e+06
2019-12-01;2301000;5,49876072322431e+07
2019-12-01;2301109;9,95690808392000e+07
2019-12-01;2301208;1,52735019912442e+07
2019-12-01;2301307;1,46743848150165e+07
2019-12-01;2301406;8,27991134051142e+06
2019-12-01;2301604;1,29893078192403e+07
2019-12-01;2301851;1,23447052102810e+07
2019-12-01;2301901;5,62751910953894e+07
2019-12-01;2302008;1,15801233859998e+07
2019-12-01;2302057;9,30909085329188e+06
2019-12-01;2302107;1,84538014996230e+07
2019-12-01;2302206;2,49647578095367e+07
2019-12-01;2302305;1,41208236549874e+07
2019-12-01;2302404;2,79803994633921e+07
2019-12-01;2302503;3,37431065481715e+07
2019-12-01;2302602;2,89335446829324e+07
2019-12-01;2302701;1,24731487817073e+07
2019-12-01;2302800;3,34708453910690e+07
2019-12-01;2302909;1,12718654096425e+07
2019-12-01;2303006;1,24517095858751e+07
2019-12-01;2303105;1,27076532084845e+07
2019-12-01;2303402;9,97223707753745e+06
2019-12-01;2303501;3,44730208270143e+07
2019-12-01;2303600;9,51632889850776e+06
2019-12-01;2303659;8,89148767025412e+06
2019-12-01;2303709;1,61481664691114e+08
2019-12-01;2303808;1,26261592728320e+07
2019-12-01;2303907;7,50876524309298e+06
2019-12-01;2303931;7,08682616806671e+06
2019-12-01;2303956;1,25364323433447e+07
2019-12-01;2304004;1,37441819399045e+07
2019-12-01;2304103;3,58920112158013e+07
2019-12-01;2304202;6,37272750967927e+07
2019-12-01;2304236;1,12963969145652e+07
2019-12-01;2304251;1,89359776524181e+07
2019-12-01;2304269;6,01150810347318e+06
2019-12-01;2304277;4,81200756043958e+06
2019-12-01;2304285;6,07501459844946e+07
2019-12-01;2304301;1,80420531065808e+07
2019-12-01;2304350;1,29212469327382e+07
2019-12-01;2304400;1,34160457372989e+09
2019-12-01;2304459;1,15278258622949e+07
2019-12-01;2304509;1,03473627620332e+07
2019-12-01;2304608;5,14306242386048e+06
2019-12-01;2304657;9,87429937671961e+06
2019-12-01;2304707;2,48226940470133e+07
2019-12-01;2304806;4,94240717231863e+06
2019-12-01;2304905;7,97695984568577e+06
2019-12-01;2304954;1,31560904640183e+07
2019-12-01;2305001;1,64976663684897e+07
2019-12-01;2305100;5,52260880321882e+06
2019-12-01;2305209;9,74392917729334e+06
2019-12-01;2305233;4,12905543023470e+07
2019-12-01;2305266;7,38664645104508e+06
2019-12-01;2305308;1,41706698984425e+07
2019-12-01;2305332;8,14806782221552e+06
2019-12-01;2305357;1,52612959196347e+07
2019-12-01;2305407;2,87968034509327e+07
2019-12-01;2305506;5,72576245913080e+07
2019-12-01;2305605;1,19688831065232e+07
2019-12-01;2305704;6,77390947959536e+06
2019-12-01;2305803;2,11110878632342e+07
2019-12-01;2305902;2,21330470307814e+07
2019-12-01;2306009;1,00838077979467e+07
2019-12-01;2306108;1,37917115327546e+07
2019-12-01;2306207;5,65240251215101e+06
2019-12-01;2306256;2,18032464709852e+07
2019-12-01;2306306;2,27653635157588e+07
2019-12-01;2306405;6,61690709699748e+07
2019-12-01;2306504;9,89977126698229e+06
2019-12-01;2306553;2,54340781633278e+07
2019-12-01;2306702;9,88758295625730e+06
2019-12-01;2306801;8,06263847042297e+06
2019-12-01;2307007;1,68189297525549e+07
2019-12-01;2307106;1,46739509251665e+07
2019-12-01;2307205;2,32830643653870e-10
2019-12-01;2307254;1,63792617839746e+07
2019-12-01;2307304;1,32086210522558e+08
2019-12-01;2307403;1,45994316246788e+07
2019-12-01;2307502;1,35881616636064e+07
2019-12-01;2307601;2,90947770191922e+07
2019-12-01;2307635;1,15464979444130e+07
2019-12-01;2307650;1,41499196248533e+08
2019-12-01;2307700;4,05852993105016e+07
2019-12-01;2307908;7,15726850030446e+06
2019-12-01;2308005;1,54519003508086e+07
2019-12-01;2308104;2,21005616774925e+07
2019-12-01;2308203;1,16248609036034e+07
2019-12-01;2308302;1,46627322945417e+07
2019-12-01;2308377;7,61756831482175e+06
2019-12-01;2308401;2,14928318952711e+07
2019-12-01;2308500;2,02712046496836e+07
2019-12-01;2308609;1,10980611810483e+07
2019-12-01;2308708;3,80599147016288e+07
2019-12-01;2308906;1,13825358992899e+07
2019-12-01;2309102;7,72794615644863e+06
2019-12-01;2309300;1,67243942668643e+07
2019-12-01;2309409;1,58235429439565e+07
2019-12-01;2309458;1,33308502709984e+07
2019-12-01;2309607;2,74748606965632e+07
2019-12-01;2309706;3,87382751242615e+07
2019-12-01;2309805;7,11512508828051e+06
2019-12-01;2309904;5,56038446065535e+06
2019-12-01;2310001;6,33943796065706e+06
2019-12-01;2310100;6,84605227743702e+06
2019-12-01;2310209;1,84163219888872e+07
2019-12-01;2310258;1,70573903628679e+07
2019-12-01;2310407;7,08516110653928e+06
2019-12-01;2310605;7,57747586768894e+06
2019-12-01;2310704;2,00579907836733e+07
2019-12-01;2310852;1,44106198124213e+07
2019-12-01;2310902;1,08858439253469e+07
2019-12-01;2310951;7,36655576642101e+06
2019-12-01;2311108;9,34378447299279e+06
2019-12-01;2311207;6,86242444269908e+06
2019-12-01;2311231;6,17507206939719e+06
2019-12-01;2311306;3,77672079952892e+07
2019-12-01;2311355;1,00715506049478e+07
2019-12-01;2311405;3,68206844293823e+07
2019-12-01;2311603;1,18576144602424e+07
2019-12-01;2311702;1,23144071313224e+07
2019-12-01;2311801;3,92797516286556e+07
2019-12-01;2311900;9,63312886199951e+06
2019-12-01;2312007;1,51469508527655e+07
2019-12-01;2312106;1,01665392713769e+07
2019-12-01;2312205;2,15568581828623e+07
2019-12-01;2312304;2,05262590725383e+07
2019-12-01;2312403;6,06952960504914e+07
2019-12-01;2312502;5,74032381233916e+06
2019-12-01;2312601;6,64544200587025e+06
2019-12-01;2312700;1,67227570556877e+07
2019-12-01;2312809;5,03976508724936e+06
2019-12-01;2312908;1,32379960926949e+08
2019-12-01;2313005;1,13364196234778e+07
2019-12-01;2313104;1,54603051651524e+07
2019-12-01;2313252;6,09520359705901e+06
2019-12-01;2313302;3,13289336972523e+07
2019-12-01;2313351;1,01011596578800e+07
2019-12-01;2313401;3,82549286575668e+07
2019-12-01;2313500;2,77371439920156e+07
2019-12-01;2313559;8,69489573461967e+06
2019-12-01;2313609;1,74074922449593e+07
2019-12-01;2313708;4,37874211255516e+06
2019-12-01;2313757;1,03344343359905e+07
2019-12-01;2313807;1,11388856334082e+07
2019-12-01;2313906;9,32551552015663e+06
2019-12-01;2313955;1,28456367715609e+07
2019-12-01;2314003;2,07012841479585e+07
2019-12-01;2314102;2,52180175592042e+07
2020-02-01;2300101;5,45629418018895e+06
2020-02-01;2300150;7,39866685809746e+06
2020-02-01;2300200;2,66205649169047e+07
2020-02-01;2300309;2,00354933798458e+07
2020-02-01;2300408;7,61909909863823e+06
2020-02-01;2300705;8,09109414388798e+06
2020-02-01;2300754;1,88225568051867e+07
