date;cod_ibge;transferencias_de_capital;operacoes_de_credito;investimentos
2020-04-01;2306108;1,11629521342778e+06;0,000000000;2,93310959894334e+06
2020-04-01;2306207;5,20451606459974e+04;0,000000000;1,51471807439302e+06
2020-04-01;2306306;5,62087734976772e+04;0,000000000;7,46496610047218e+06
2020-04-01;2306553;5,74081352749878e+05;0,000000000;1,01301176400827e+07
2020-04-01;2306702;1,55350302488457e+06;0,000000000;3,77310557389397e+06
2020-04-01;2306801;6,46028091734107e+05;0,000000000;1,59053511571743e+06
2020-04-01;2307007;4,48389076334747e+03;0,000000000;2,40207686435630e+06
2020-04-01;2307106;1,19735726462075e+05;0,000000000;8,09285753732809e+05
2020-04-01;2307254;8,41500437736965e+05;0,000000000;2,82224847448753e+06
2020-04-01;2307304;1,14209395151831e+06;0,000000000;3,36525263372359e+07
2020-04-01;2307403;6,27146854766866e+05;0,000000000;1,06254893935768e+06
2020-04-01;2307502;1,52813413177929e+06;0,000000000;1,94525262866196e+06
2020-04-01;2307650;5,42140648350072e+06;0,000000000;2,21056975213423e+07
2020-04-01;2307700;6,99368285440002e+05;0,000000000;7,66133789361030e+06
2020-04-01;2308005;1,04159714839523e+05;0,000000000;2,65545432514005e+06
2020-04-01;2308302;7,79423575045434e+05;0,000000000;9,73598357792892e+05
2020-04-01;2308377;6,35964415277058e+05;0,000000000;8,65560942193436e+05
2020-04-01;2308401;3,84333494001212e+05;0,000000000;0,00000000000000e+00
2020-04-01;2308500;1,03572472477364e+06;0,000000000;4,25996115906863e+06
2020-04-01;2308609;1,60138368657667e+05;0,000000000;1,80833684271233e+06
2020-04-01;2308906;1,83060505062325e+06;0,000000000;2,65974032685771e+06
2020-04-01;2309102;1,55608090976779e+03;0,000000000;1,17049220392704e+06
2020-04-01;2309201;3,30110443555874e+05;0,000000000;1,17352400801853e+06
2020-04-01;2309300;4,29983067732839e+05;0,000000000;2,09672218454755e+06
2020-04-01;2309409;5,16890265545255e+05;0,000000000;2,55015475188884e+06
2020-04-01;2309458;2,10438249555544e+05;0,000000000;6,69178377041548e+05
2020-04-01;2309607;6,43919766297181e+05;0,000000000;4,63278459088777e+06
2020-04-01;2309706;1,71760172600338e+06;0,000000000;9,12212839528336e+06
2020-04-01;2309904;2,04706237905614e+06;0,000000000;8,65833979113132e+05
2020-04-01;2310001;5,50388217734020e+05;0,000000000;8,57704247446037e+03
2020-04-01;2310209;2,30194411045948e+05;0,000000000;1,33821437987543e+06
2020-04-01;2310506;7,90721880148240e+05;0,000000000;7,31401030238470e+05
2020-04-01;2310704;1,76152851417222e+03;0,000000000;1,35174687963445e+06
2020-04-01;2310852;5,02148791401205e+04;0,000000000;5,32248498863803e+05
2020-04-01;2310902;9,90280918924326e+05;0,000000000;1,09292286876825e+06
2020-04-01;2311108;2,31667689439619e+05;0,000000000;1,21172999212916e+06
2020-04-01;2311231;1,99857567682365e+06;0,000000000;1,17792635602557e+06
2020-04-01;2311306;8,71155919736080e+04;0,000000000;2,09539246538981e+06
2020-04-01;2311355;3,51355545029830e+05;0,000000000;6,66329590424707e+05
2020-04-01;2311405;1,54327837674912e+06;0,000000000;1,09730676663239e+07
2020-04-01;2311504;1,15844520650199e+05;0,000000000;8,01807766264097e+05
2020-04-01;2311702;2,28000539378816e+05;0,000000000;2,62053948482193e+06
2020-04-01;2311801;1,82073256940353e+06;0,000000000;6,30893600294277e+06
2020-04-01;2312007;1,19097796917615e+06;0,000000000;1,37553541476426e+06
2020-04-01;2312106;2,96951003767881e+02;0,000000000;2,80296808583491e+05
2020-04-01;2312304;8,43900269453160e+04;0,000000000;2,94232324714690e+06
2020-04-01;2312403;1,13415417668063e+06;0,000000000;2,08811398437024e+07
2020-04-01;2312601;2,50656625192623e+05;0,000000000;4,83758604528134e+05
2020-04-01;2312700;1,89543382653927e+05;0,000000000;3,66416507066699e+05
2020-04-01;2312809;1,65519624749855e+04;0,000000000;1,50734849032148e+04
2020-04-01;2312908;3,43248676935256e+06;20514664,597666748;3,76093662104572e+07
2020-04-01;2313005;3,48023264742349e+06;0,000000000;4,93503298063870e+06
2020-04-01;2313104;2,58797470503253e+05;0,000000000;1,62242998087492e+06
2020-04-01;2313252;1,53234436641898e+05;0,000000000;2,53671347795499e+05
2020-04-01;2313302;6,08235009907200e+06;0,000000000;2,20646025450610e+06
2020-04-01;2313351;7,85689684276048e+05;640555,823335353;2,05675524842299e+06
2020-04-01;2313500;1,79529501938992e+06;0,000000000;4,40910057571159e+06
2020-04-01;2313559;7,19728266877273e+05;0,000000000;2,07880975623531e+06
2020-04-01;2313609;3,18854457841130e+05;0,000000000;3,29687406611434e+06
2020-04-01;2313757;4,51675981782888e+04;0,000000000;8,18237211761939e+05
2020-04-01;2313906;7,47512226251418e+05;0,000000000;3,12182781758565e+06
2020-04-01;2314102;2,50771495000829e+06;0,000000000;1,97025394948396e+06
2020-06-01;2300101;2,26924512248707e+04;0,000000000;7,45396186515606e+05
2020-06-01;2300200;5,48002366867613e+05;0,000000000;1,09407040802887e+07
2020-06-01;2300309;4,56312101419483e+05;0,000000000;3,36207111732222e+06
2020-06-01;2300408;3,20665820417391e+05;0,000000000;1,64808638670412e+06
2020-06-01;2300754;2,08939852133130e+05;0,000000000;7,43277693877500e+06
2020-06-01;2300903;5,65481550761605e+05;0,000000000;1,03400702230510e+06
2020-06-01;2301000;4,33025199896723e+04;0,000000000;1,40308198407337e+07
2020-06-01;2301109;2,73028700200227e+05;0,000000000;6,64367168252262e+07
2020-06-01;2301208;1,70857173123655e+05;0,000000000;8,45023764750200e+05
2020-06-01;2301307;1,15451527919034e+06;0,000000000;4,37529808591111e+06
2020-06-01;2301406;3,03716013037465e+05;0,000000000;1,93386878962461e+06
2020-06-01;2301604;9,53018818280487e+04;0,000000000;1,05437218789398e+06
2020-06-01;2301802;1,05114255932821e+05;0,000000000;8,05269070019904e+05
2020-06-01;2301851;9,43951318809962e+05;0,000000000;1,75835957848898e+06
2020-06-01;2301901;2,58209362326800e+06;0,000000000;4,83459349110199e+06
2020-06-01;2302057;1,14056375067562e+05;0,000000000;5,53111075763314e+05
2020-06-01;2302206;5,30756445980253e+04;0,000000000;9,80057146480867e+05
2020-06-01;2302404;5,34015479601762e+05;0,000000000;2,30334093128472e+06
2020-06-01;2302503;6,16101012752701e+04;0,000000000;0,00000000000000e+00
2020-06-01;2302602;4,55822840199551e+05;10676184,097989244;1,11631650098281e+07
2020-06-01;2302701;5,82542907091594e+05;0,000000000;2,30002302341858e+06
2020-06-01;2302909;9,97976166303005e+03;0,000000000;4,10957598089517e+05
2020-06-01;2303006;1,37262073315732e+05;0,000000000;2,67423247882117e+05
2020-06-01;2303105;5,79376574752110e+06;0,000000000;6,24556031955140e+06
2020-06-01;2303204;2,67509977297679e+05;0,000000000;3,16311037483162e+06
2020-06-01;2303402;6,32698590106620e+05;0,000000000;1,64508358645084e+06
2020-06-01;2303501;9,89822949219654e+05;0,000000000;6,25113627061403e+06
2020-06-01;2303600;7,77774968800104e+05;0,000000000;3,92054704983859e+06
2020-06-01;2303709;4,03707729757751e+06;112599130,624396771;1,37686433216608e+08
2020-06-01;2303931;1,52829330010929e+04;0,000000000;1,24299076290018e+06
2020-06-01;2303956;3,30050640094940e+05;0,000000000;1,90384818378347e+06
2020-06-01;2304004;1,01760955111198e+06;0,000000000;2,45516521979243e+06
2020-06-01;2304103;6,01583648020133e+05;0,000000000;4,08799040394922e+06
2020-06-01;2304202;4,05390636358718e+06;0,000000000;2,07673182059254e+07
2020-06-01;2304236;7,50358019776695e+05;0,000000000;1,08651878674678e+06
2020-06-01;2304251;2,05107318380666e+05;0,000000000;2,54828520586747e+06
2020-06-01;2304269;1,27971315612172e+06;0,000000000;1,33146156488904e+06
2020-06-01;2304400;4,19942785850599e+06;69946500,942505985;2,60403062900296e+08
2020-06-01;2304459;1,05712832130933e+06;0,000000000;2,64469565081443e+06
2020-06-01;2304608;3,20665820417391e+04;0,000000000;7,70437279720099e+05
2020-06-01;2304707;1,20397279789229e+06;0,000000000;4,53549675471852e+06
2020-06-01;2304806;5,16271222651752e+04;0,000000000;1,53947554791002e+06
2020-06-01;2305001;2,67221517014493e+05;0,000000000;4,92784296203532e+06
2020-06-01;2305209;3,15289505205691e+05;0,000000000;1,68791885358472e+06
2020-06-01;2305233;1,96213928692881e+06;0,000000000;1,21546153701530e+07
2020-06-01;2305266;7,83150300636621e+05;0,000000000;8,56498010847007e+05
2020-06-01;2305332;2,19101089272795e+06;0,000000000;1,10789777153127e+07
2020-06-01;2305357;6,67142278563974e+06;0,000000000;6,79398561256956e+06
2020-06-01;2305407;9,28099449821424e+05;0,000000000;7,05039760235525e+06
2020-06-01;2305506;1,88412252204024e+06;0,000000000;3,74696033718496e+06
2020-06-01;2305605;1,00629891940561e+06;0,000000000;1,20603259478975e+06
2020-06-01;2305803;1,10223477893835e+05;0,000000000;3,49494925062956e+06
2020-06-01;2305902;1,54262973449711e+05;0,000000000;2,52473954840536e+06
2020-06-01;2306009;2,91435185513702e+06;0,000000000;3,04128983583176e+06
2020-06-01;2306108;3,02086258934004e+06;0,000000000;3,71663001091673e+06
2020-06-01;2306207;1,55613040686833e+05;0,000000000;1,91122489789382e+06
2020-06-01;2306256;8,72211031535304e+04;0,000000000;2,31780445622604e+06
2020-06-01;2306306;5,62768514832522e+04;0,000000000;1,06555999176450e+07
2020-06-01;2306405;7,36235619135136e+05;0,000000000;1,22620283510860e+07
2020-06-01;2306504;5,25571279664104e+04;0,000000000;7,27514235662309e+05
2020-06-01;2306553;1,25183008726176e+06;0,000000000;1,41033440169841e+07
2020-06-01;2306702;1,61490157881342e+06;0,000000000;5,20418424704906e+06
2020-06-01;2306801;7,00254840445332e+05;0,000000000;3,11848662615094e+06
2020-06-01;2307007;6,73398222876522e+03;0,000000000;4,04290021476616e+06
2020-06-01;2307106;6,51383787462341e+05;0,000000000;1,24524432746405e+06
2020-06-01;2307254;8,42519631914257e+05;0,000000000;6,10418802657158e+06
2020-06-01;2307304;1,23238793685922e+06;0,000000000;4,12812626452027e+07
2020-06-01;2307403;6,81338443033090e+05;0,000000000;2,63159694373797e+06
2020-06-01;2307502;1,74111132742999e+06;0,000000000;3,13564239718732e+06
2020-06-01;2307601;8,22644646787320e+04;0,000000000;5,42709410873703e+06
2020-06-01;2307650;6,56808732714594e+06;0,000000000;3,12382525243988e+07
2020-06-01;2307700;7,00215334416257e+05;0,000000000;1,13583176746795e+07
2020-06-01;2307908;2,44824495209972e+05;0,000000000;1,08688904888075e+06
2020-06-01;2308005;6,18410715212864e+05;0,000000000;3,56871432878294e+06
2020-06-01;2308302;8,88299092278301e+05;0,000000000;1,93677500533278e+06
2020-06-01;2308377;8,84834180511224e+05;0,000000000;1,28812457332368e+06
2020-06-01;2308401;6,84044328114379e+05;0,000000000;0,00000000000000e+00
2020-06-01;2308500;1,03697915621708e+06;0,000000000;6,65889924615650e+06
2020-06-01;2308906;2,20712476706949e+06;0,000000000;3,40334536186459e+06
2020-06-01;2309102;2,78060021744600e+03;0,000000000;1,49510583069228e+06
2020-06-01;2309201;5,64238307998126e+05;0,000000000;1,51324364080369e+06
2020-06-01;2309300;1,55963767859028e+06;0,000000000;4,20327321889127e+06
2020-06-01;2309409;1,34172181294519e+06;0,000000000;3,98353863291252e+06
2020-06-01;2309458;4,39516961853605e+05;0,000000000;1,09691214318498e+06
2020-06-01;2309607;1,08631009743085e+06;0,000000000;5,97708150392163e+06
2020-06-01;2309706;2,96377958398426e+06;0,000000000;1,07162659680561e+07
2020-06-01;2309904;2,05595502163441e+06;0,000000000;8,99787971425379e+05
2020-06-01;2310001;5,55321275619402e+05;0,000000000;1,54432659113016e+04
2020-06-01;2310209;2,30473213994660e+05;0,000000000;2,76222264550067e+06
2020-06-01;2310506;1,22922060297349e+06;0,000000000;1,15041961775450e+06
2020-06-01;2310605;4,20339446263797e+04;0,000000000;1,07692398440116e+05
2020-06-01;2310704;1,16850624960097e+05;0,000000000;1,81844042446668e+06
2020-06-01;2310852;1,03720000945646e+05;0,000000000;6,46862142861800e+05
2020-06-01;2310902;9,91480310512482e+05;0,000000000;1,50553127509025e+06
2020-06-01;2311108;8,41386292016295e+05;0,000000000;3,51062968098164e+06
2020-06-01;2311231;2,21122478956049e+06;0,000000000;2,38358848277505e+06
2020-06-01;2311306;8,72211031535304e+04;0,000000000;2,97212321243177e+06
2020-06-01;2311355;4,56895349791380e+05;0,000000000;9,26552119660442e+05
2020-06-01;2311405;1,75508199969419e+06;0,000000000;1,23948630983079e+07
2020-06-01;2311504;1,15984827244970e+05;0,000000000;1,17303976952573e+06
2020-06-01;2311702;2,28276685191383e+05;0,000000000;3,22310055789303e+06
2020-06-01;2311801;5,12594336881860e+06;0,000000000;8,54345065873155e+06
2020-06-01;2312007;1,71550390632006e+06;0,000000000;3,10072545942334e+06
2020-06-01;2312304;8,44922370217784e+04;0,000000000;3,60562751816763e+06
2020-06-01;2312403;2,02614722032055e+06;0,000000000;3,15256960938466e+07
2020-06-01;2312601;7,08772194945488e+05;0,000000000;8,57403282524627e+05
2020-06-01;2312700;1,04179352595622e+06;0,000000000;1,25179388409063e+06
2020-06-01;2312809;1,65720095991708e+04;0,000000000;1,57170396999132e+04
2020-06-01;2312908;5,49796256977914e+06;20539511,199961185;5,54231579301596e+07
2020-06-01;2313005;9,92164172061078e+06;0,000000000;9,16936448383231e+06
2020-06-01;2313104;3,64225172351496e+05;0,000000000;3,05060618266779e+06
2020-06-01;2313252;1,53420028518720e+05;0,000000000;3,17943410357490e+05
2020-06-01;2313302;6,62993888978398e+06;0,000000000;3,05030055607435e+06
2020-06-01;2313351;1,27044151010106e+06;641331,640834782;4,14620464349741e+06
2020-06-01;2313500;1,79746941425441e+06;0,000000000;5,82767962122110e+06
2020-06-01;2313559;7,58601012600902e+05;0,000000000;3,05019971736269e+06
2020-06-01;2313609;3,19240642556267e+05;0,000000000;5,92926517426630e+06
2020-06-01;2313757;6,53331810943656e+04;0,000000000;1,07080125535927e+06
2020-06-01;2313906;1,22563687383109e+06;0,000000000;3,98322680677988e+06
2020-06-01;2314102;5,56419992159847e+06;0,000000000;7,22449692070054e+06
2020-08-01;2300101;2,25569096736140e+04;0,000000000;1,09645922793495e+06
2020-08-01;2300150;1,06250163323665e+05;0,000000000;1,91984654736427e+06
2020-08-01;2300200;3,60889282432625e+06;0,000000000;1,20509013866821e+07
2020-08-01;2300309;4,00106677778597e+06;0,000000000;4,19266414855207e+06
2020-08-01;2300408;3,18760434986281e+05;0,000000000;1,67974102578330e+06
2020-08-01;2300705;2,16541686547052e+06;0,000000000;3,31853916738077e+06
2020-08-01;2300754;2,94391991903047e+05;0,000000000;9,50133910634304e+06
2020-08-01;2300903;6,09208250826492e+05;0,000000000;1,14680363657244e+06
2020-08-01;2301000;1,10552000811284e+06;0,000000000;1,72743762510068e+07
2020-08-01;2301109;3,84365270894011e+06;25015538,452923585;8,03392163987285e+07
2020-08-01;2301208;1,70074212494038e+06;0,000000000;2,37634984283358e+06
2020-08-01;2301307;1,52118261080340e+06;0,000000000;5,10867564285971e+06
2020-08-01;2301406;1,61890760102250e+05;0,000000000;2,67024938647966e+06
2020-08-01;2301604;8,53113097622642e+05;0,000000000;2,09532611897972e+06
2020-08-01;2301802;1,04486410612492e+05;0,000000000;9,58050795178835e+05
2020-08-01;2301851;1,06251946201405e+06;0,000000000;2,35483718101515e+06
2020-08-01;2301901;3,94267707490656e+06;0,000000000;6,83883293426596e+06
2020-08-01;2302008;1,93774245362317e+05;0,000000000;1,78804332601143e+06
2020-08-01;2302057;1,23309710796945e+05;0,000000000;8,93161812308986e+05
2020-08-01;2302206;4,30858203548659e+05;0,000000000;1,60733003072590e+06
2020-08-01;2302404;7,96451224274190e+05;0,000000000;5,52008899339349e+06
2020-08-01;2302503;1,08124367329619e+06;0,000000000;0,00000000000000e+00
2020-08-01;2302602;2,62544059010130e+06;11291699,652791414;2,49665324457184e+07
2020-08-01;2302701;5,79063390113972e+05;0,000000000;3,09945595248948e+06
2020-08-01;2302909;9,92015274887727e+03;0,000000000;9,17193633624777e+05
2020-08-01;2303006;1,36442209733717e+05;0,000000000;3,70616379697245e+05
2020-08-01;2303105;7,20945600772349e+06;0,000000000;9,33547944576495e+06
2020-08-01;2303204;3,63864681193793e+05;0,000000000;4,36986188093361e+06
2020-08-01;2303402;9,13802744662433e+05;0,000000000;2,12258932651268e+06
2020-08-01;2303501;1,07953590379607e+06;0,000000000;8,21131010086007e+06
2020-08-01;2303600;1,68943837193969e+06;0,000000000;5,16832417642414e+06
2020-08-01;2303709;4,01296391669879e+06;111926578,299231350;1,66596909540737e+08
2020-08-01;2303808;6,80001045271453e+04;0,000000000;1,04968960604249e+06
2020-08-01;2303907;2,55027708893785e+05;0,000000000;1,13244997263354e+06
2020-08-01;2303931;1,51916483520176e+04;0,000000000;1,55308013171005e+06
2020-08-01;2303956;1,21526811806341e+06;0,000000000;2,64058308712776e+06
2020-08-01;2304004;2,03523493660987e+06;0,000000000;4,24008401081906e+06
2020-08-01;2304103;1,02299105437750e+06;0,000000000;1,19327689913435e+07
2020-08-01;2304202;1,08175434451867e+07;0,000000000;2,63948403543834e+07
2020-08-01;2304236;9,05251391517622e+05;0,000000000;2,24158681068103e+06
2020-08-01;2304251;1,74481723206594e+06;0,000000000;3,96851904837985e+06
2020-08-01;2304269;2,66086834705948e+06;0,000000000;1,93595784400494e+06
2020-08-01;2304285;2,80881975510970e+06;0,000000000;1,63061451176791e+07
2020-08-01;2304400;9,61413746723234e+06;243209848,646575242;3,38786056557646e+08
2020-08-01;2304459;2,10854124866851e+06;0,000000000;4,05542769759748e+06
2020-08-01;2304608;4,25000653294658e+04;0,000000000;7,70682393413334e+05
2020-08-01;2304657;5,98804436709150e+05;0,000000000;2,36708496671697e+06
2020-08-01;2304707;1,95215538390317e+06;0,000000000;6,37321927166754e+06
2020-08-01;2304806;5,21156307351431e+04;0,000000000;1,53728536493094e+06
2020-08-01;2304954;2,37557090163622e+04;0,000000000;1,76696883986654e+06
2020-08-01;2305001;6,43132238598142e+05;0,000000000;6,52739502678559e+06
2020-08-01;2305100;1,06250163323665e+05;0,000000000;3,54885655204080e+06
2020-08-01;2305209;3,84062645991328e+05;0,000000000;2,52845621664565e+06
2020-08-01;2305233;3,47586870359669e+06;0,000000000;1,31709811734257e+07
2020-08-01;2305266;1,11836454785697e+06;0,000000000;8,60505973361686e+05
2020-08-01;2305332;3,81948905242167e+06;0,000000000;1,17923097073099e+07
2020-08-01;2305357;8,53674479923077e+06;0,000000000;1,00905692983350e+07
2020-08-01;2305407;2,72020581202075e+06;0,000000000;1,09287084648153e+07
2020-08-01;2305506;2,01518441516398e+06;0,000000000;6,41316104556450e+06
2020-08-01;2305605;1,25224790303231e+06;0,000000000;1,46548718894054e+06
2020-08-01;2305803;2,15815278617946e+05;0,000000000;7,19876472316426e+06
2020-08-01;2305902;4,00143693210495e+05;0,000000000;2,53551342686872e+06
2020-08-01;2306009;3,03507451602481e+06;0,000000000;4,52487011670631e+06
2020-08-01;2306108;3,59364826339290e+06;0,000000000;4,47406665423818e+06
2020-08-01;2306207;4,30933991790158e+05;0,000000000;2,09440514256403e+06
2020-08-01;2306256;9,30751430715302e+04;0,000000000;3,10855893523224e+06
2020-08-01;2306306;3,75497629075513e+05;0,000000000;1,30317715506880e+07
2020-08-01;2306405;2,61488669762826e+06;2019262,508932666;2,39339930504136e+07
2020-08-01;2306504;4,22398533669780e+05;0,000000000;1,09234025972843e+06
2020-08-01;2306553;4,36788680727261e+06;0,000000000;2,28140598995204e+07
2020-08-01;2306603;1,76437129962370e+06;0,000000000;5,46687324846730e+06
2020-08-01;2306702;2,54422241275584e+06;0,000000000;8,96640850656830e+06
2020-08-01;2306801;1,34152072463406e+06;0,000000000;4,49912029399968e+06
2020-08-01;2307007;2,91231697670165e+05;0,000000000;4,91576970570713e+06
2020-08-01;2307106;1,01875709161922e+06;0,000000000;1,71901790740821e+06
2020-08-01;2307254;2,02351430046836e+06;0,000000000;8,97651915523500e+06
2020-08-01;2307304;1,60005811017279e+06;0,000000000;4,76566155002914e+07
2020-08-01;2307403;1,42854838465963e+06;0,000000000;3,27384088179729e+06
2020-08-01;2307502;1,73609858803898e+06;0,000000000;4,70431398816553e+06
2020-08-01;2307601;4,30693547670557e+05;0,000000000;6,39353097726492e+06
2020-08-01;2307650;7,35928419740862e+06;0,000000000;3,62648544268144e+07
2020-08-01;2307700;1,59694217538309e+06;0,000000000;1,76322206066964e+07
2020-08-01;2307908;2,43362163461958e+05;0,000000000;1,17536476422551e+06
2020-08-01;2308005;6,14716960544269e+05;0,000000000;4,36430337176429e+06
2020-08-01;2308104;3,56623180062436e+05;0,000000000;3,80912580461668e+06
2020-08-01;2308302;1,19970234163630e+06;0,000000000;1,95519135481995e+06
2020-08-01;2308377;9,90708004753241e+05;0,000000000;1,43795246974023e+06
2020-08-01;2308401;8,71208839188720e+05;0,000000000;0,00000000000000e+00
2020-08-01;2308500;1,03078530073352e+06;0,000000000;8,87695734406741e+06
2020-08-01;2308708;7,70313684096568e+05;0,000000000;1,06560331244193e+07
2020-08-01;2308906;4,20703309126446e+06;0,000000000;3,72204558263532e+06
2020-08-01;2309102;4,36999484238800e+03;0,000000000;1,96700571423053e+06
2020-08-01;2309201;6,67118287343573e+05;0,000000000;2,35489500235403e+06
2020-08-01;2309300;2,68409122213179e+06;0,000000000;8,27347108953655e+06
2020-08-01;2309409;1,33370773574924e+06;0,000000000;5,20034144126485e+06
2020-08-01;2309458;8,84640315460069e+05;0,000000000;2,53236578703029e+06
2020-08-01;2309607;1,18607175255888e+06;0,000000000;1,00370373529228e+07
2020-08-01;2309706;3,34188875639786e+06;0,000000000;1,40570563335913e+07
2020-08-01;2309904;2,79552649967582e+06;0,000000000;1,25205289148255e+06
2020-08-01;2310100;1,03271673745245e+05;0,000000000;1,35295636596249e+06
2020-08-01;2310209;1,02748890004142e+06;0,000000000;3,88964998777036e+06
2020-08-01;2310506;1,22187849322463e+06;0,000000000;1,85569370812600e+06
2020-08-01;2310605;4,17828767270311e+04;0,000000000;1,01730964564426e+06
2020-08-01;2310704;4,34755799539894e+05;0,000000000;3,15832755298464e+06
2020-08-01;2310852;3,15600810129427e+05;0,000000000;1,00557370947923e+06
2020-08-01;2310902;1,40475357558317e+06;0,000000000;2,13414037676851e+06
2020-08-01;2311108;1,04886103539384e+06;0,000000000;9,00500691715029e+06
2020-08-01;2311231;2,19801718870748e+06;0,000000000;4,14791166476028e+06
2020-08-01;2311306;4,76611563878965e+06;0,000000000;4,08763210085085e+06
2020-08-01;2311355;9,63154914899691e+05;0,000000000;1,25825150476082e+06
2020-08-01;2311405;3,59655483223576e+06;0,000000000;1,41058413617068e+07
2020-08-01;2311504;3,80917460531670e+05;0,000000000;1,77625762226990e+06
2020-08-01;2311702;3,33163356500898e+05;0,000000000;4,07103663284094e+06
2020-08-01;2311801;1,09543328167041e+07;0,000000000;1,34000573011777e+07
2020-08-01;2312007;1,75838231791767e+06;0,000000000;3,22211303228323e+06
2020-08-01;2312304;8,39875666024571e+04;0,000000000;5,88406723476185e+06
2020-08-01;2312403;1,02224801829784e+07;0,000000000;4,57349257782189e+07
2020-08-01;2312601;1,12534560858799e+06;0,000000000;1,41689937175322e+06
2020-08-01;2312700;1,40744648597261e+06;0,000000000;2,37389030030287e+06
2020-08-01;2312809;5,02755585316549e+05;0,000000000;2,35973537729446e+04
2020-08-01;2312908;9,29194796760004e+06;21009386,276695542;7,82990198557419e+07
2020-08-01;2313005;1,39306196911128e+07;0,000000000;1,21719772834203e+07
2020-08-01;2313104;2,48069202947438e+06;0,000000000;4,37080572238445e+06
2020-08-01;2313252;1,52503653797751e+05;0,000000000;3,94728324261198e+05
2020-08-01;2313302;7,84176026030227e+06;0,000000000;6,18445175712638e+06
2020-08-01;2313351;3,70198320367120e+06;905782,642334240;5,58203440048859e+06
2020-08-01;2313500;2,83097847104622e+06;0,000000000;7,61957990627517e+06
2020-08-01;2313559;7,54069904127254e+05;0,000000000;3,48162322306731e+06
2020-08-01;2313609;3,17333824668350e+05;0,000000000;8,73537559080839e+06
2020-08-01;2313757;3,73298590695236e+05;0,000000000;1,83510487022763e+06
2020-08-01;2313906;2,19518539872957e+06;0,000000000;6,53630911798798e+06
2020-08-01;2314003;1,03302108042027e+06;0,000000000;4,18406711846205e+06
2020-08-01;2314102;4,29765831807007e+06;0,000000000;1,18156893969983e+07
2020-10-01;2300101;2,22223381058160e+04;0,000000000;1,68850673780921e+06
2020-10-01;2300200;4,16750266610926e+06;0,000000000;1,37018984889746e+07
2020-10-01;2300309;4,13262174940531e+06;0,000000000;4,79169367427913e+06
2020-10-01;2300408;4,71043812939325e+05;0,000000000;2,08533834609314e+06
2020-10-01;2300705;2,33761745514055e+06;0,000000000;4,03871024277693e+06
2020-10-01;2300754;7,25826687594628e+05;0,000000000;1,25046339004485e+07
2020-10-01;2300903;6,94728058892945e+05;0,000000000;1,84328328156881e+06
2020-10-01;2301000;1,08912256858330e+06;0,000000000;2,07796245061404e+07
2020-10-01;2301109;3,95578207703710e+06;24644499,687391967;7,82061342700337e+07
2020-10-01;2301208;1,67551615350215e+06;0,000000000;3,54832527072770e+06
2020-10-01;2301307;1,82460536975490e+06;0,000000000;6,15899518865062e+06
2020-10-01;2301406;1,59489542639258e+05;0,000000000;2,63304874399609e+06
2020-10-01;2301604;8,40459441128441e+05;0,000000000;2,78745614363151e+06
2020-10-01;2301703;1,72669650099281e+05;0,000000000;2,93623222693822e+06
2020-10-01;2301802;1,02936633505697e+05;0,000000000;1,06403421877688e+06
2020-10-01;2301851;1,26940771869790e+06;0,000000000;2,74770016094433e+06
2020-10-01;2301901;6,56227914648700e+06;0,000000000;1,03089865162560e+07
2020-10-01;2302008;1,90900121468228e+05;0,000000000;2,03826848217185e+06
2020-10-01;2302057;1,28397759631932e+05;0,000000000;1,34566165692916e+06
2020-10-01;2302206;8,47079290376785e+05;0,000000000;1,51119993577418e+06
2020-10-01;2302404;1,61799552068502e+06;0,000000000;7,58708226101381e+06
2020-10-01;2302503;1,06520630841861e+06;0,000000000;0,00000000000000e+00
2020-10-01;2302602;3,61506131769696e+06;15223296,792684328;2,66675740462629e+07
2020-10-01;2302701;5,70474529800740e+05;0,000000000;3,75601799559679e+06
2020-10-01;2302909;9,77301375217906e+03;0,000000000;1,27027276743352e+06
2020-10-01;2303006;1,34418453612646e+05;0,000000000;7,53301651615595e+05
2020-10-01;2303105;7,84051099661412e+06;0,000000000;9,71120253331990e+06
2020-10-01;2303204;5,91195358009275e+05;0,000000000;5,41891710523354e+06
2020-10-01;2303402;1,76333822658582e+06;0,000000000;2,87182028273595e+06
2020-10-01;2303501;1,06352386912229e+06;0,000000000;1,00524911817365e+07
2020-10-01;2303600;2,16763817339123e+06;0,000000000;6,11223208301503e+06
2020-10-01;2303709;5,72265669093429e+06;110266446,156943947;1,96860181323152e+08
2020-10-01;2303907;2,51245053307044e+05;0,000000000;1,12668063328251e+06
2020-10-01;2303931;1,49663207836532e+04;0,000000000;1,62139838555414e+06
2020-10-01;2303956;1,25468626233031e+06;0,000000000;3,54628436407821e+06
2020-10-01;2304004;3,02562135691928e+06;0,000000000;7,55781040689819e+06
2020-10-01;2304103;1,74066213617923e+06;0,000000000;1,47549724579971e+07
2020-10-01;2304202;1,40124702346556e+07;0,000000000;3,86246892596527e+07
2020-10-01;2304236;1,25300804140528e+06;0,000000000;3,00535397745627e+06
2020-10-01;2304251;1,71893752401639e+06;0,000000000;6,92665934777920e+06
2020-10-01;2304269;2,58632932938229e+06;0,000000000;1,99238207551321e+06
2020-10-01;2304277;1,55230034374821e+05;0,000000000;6,48055192907292e+05
